timestamp,temp_motor,corriente,vibracion,presion,rpm
2025-01-07 05:44:00,69.9,9.92,0.0227,4.54,1486.0
2025-01-07 05:45:00,70.33,10.21,0.0236,4.39,1511.0
2025-01-07 05:46:00,70.4,10.39,0.0268,4.52,1506.0
2025-01-07 05:47:00,69.63,10.13,0.0231,4.52,1500.0
2025-01-07 05:48:00,70.29,10.12,0.0284,4.53,1501.0
2025-01-07 05:49:00,69.64,10.0,0.0225,4.54,1504.0
2025-01-07 05:50:00,70.2,9.63,0.0246,3.5,1226.0
2025-01-07 05:51:00,69.86,9.91,0.0264,4.48,1503.0
2025-01-07 05:52:00,70.09,9.76,0.0265,4.46,1510.0
2025-01-07 05:53:00,69.94,9.55,0.03,4.56,1483.0
2025-01-07 05:54:00,70.33,10.02,0.0281,4.45,1490.0
2025-01-07 05:55:00,70.33,9.98,0.0268,4.46,1503.0
2025-01-07 05:56:00,69.98,10.04,0.0254,4.43,1493.0
2025-01-07 05:57:00,70.21,9.44,0.0219,4.47,1499.0
2025-01-07 05:58:00,69.79,9.92,0.0258,4.53,1493.0
2025-01-07 05:59:00,70.66,10.32,0.0211,4.54,1505.0
2025-01-07 06:00:00,75.16,12.13,0.0457,4.73,1764.0
2025-01-07 06:01:00,75.21,12.23,0.0387,4.74,1745.0
2025-01-07 06:02:00,75.0,12.11,0.0468,4.77,1772.0
2025-01-07 06:03:00,75.28,11.86,0.0426,4.77,1739.0
2025-01-07 06:04:00,74.64,11.99,0.0458,4.87,1741.0
2025-01-07 06:05:00,75.2,11.79,0.0449,4.81,1734.0
2025-01-07 06:06:00,74.89,12.08,0.0463,4.76,1739.0
2025-01-07 06:07:00,74.86,12.1,0.0418,4.83,1796.0
2025-01-07 06:08:00,74.87,12.06,0.0449,4.85,1745.0
2025-01-07 06:09:00,75.0,11.97,0.0441,4.85,1738.0
2025-01-07 06:10:00,74.74,12.12,0.0479,4.8,1744.0
2025-01-07 06:11:00,74.87,12.13,0.0474,4.86,1758.0
2025-01-07 06:12:00,74.88,11.89,0.0461,4.83,1743.0
2025-01-07 06:13:00,75.15,11.85,0.0456,4.81,1748.0
2025-01-07 06:14:00,74.51,12.06,0.0466,4.86,1759.0
2025-01-07 06:15:00,75.1,11.96,0.044,4.82,1762.0
2025-01-07 06:16:00,75.43,11.89,0.0423,4.72,1757.0
2025-01-07 06:17:00,74.91,12.14,0.0423,4.82,1752.0
2025-01-07 06:18:00,74.95,12.14,0.0471,4.85,1729.0
2025-01-07 06:19:00,74.99,11.87,0.0469,4.77,1779.0
2025-01-07 06:20:00,74.94,12.01,0.0477,4.79,1735.0
2025-01-07 06:21:00,74.94,11.73,0.0447,4.78,1767.0
2025-01-07 06:22:00,74.64,12.08,0.0423,4.74,1751.0
2025-01-07 06:23:00,75.05,11.9,0.0513,4.78,1747.0
2025-01-07 06:24:00,74.51,11.93,0.0457,4.78,1725.0
2025-01-07 06:25:00,75.37,11.99,0.0424,4.75,1765.0
2025-01-07 06:26:00,75.21,11.83,0.0438,4.79,1717.0
2025-01-07 06:27:00,75.04,11.93,0.0419,4.85,1749.0
2025-01-07 06:28:00,74.71,11.98,0.0417,4.81,1726.0
2025-01-07 06:29:00,74.89,11.71,0.0446,4.86,1758.0
2025-01-07 06:30:00,74.68,11.73,0.0466,4.77,1752.0
2025-01-07 06:31:00,75.5,12.14,0.0428,4.76,1716.0
2025-01-07 06:32:00,74.85,11.84,0.0449,4.8,1784.0
2025-01-07 06:33:00,74.97,11.77,0.0423,4.76,1745.0
2025-01-07 06:34:00,75.32,12.16,0.0427,4.79,1767.0
2025-01-07 06:35:00,75.34,11.75,0.0483,4.76,1746.0
2025-01-07 06:36:00,75.39,12.11,0.0422,4.87,1718.0
2025-01-07 06:37:00,75.03,12.37,0.041,4.79,1742.0
2025-01-07 06:38:00,75.23,12.15,0.043,4.77,1742.0
2025-01-07 06:39:00,75.48,12.02,0.049,4.8,1741.0
2025-01-07 06:40:00,75.07,11.97,0.0421,4.85,1781.0
2025-01-07 06:41:00,75.3,11.93,0.0519,4.79,1762.0
2025-01-07 06:42:00,74.65,12.03,0.0424,4.8,1745.0
2025-01-07 06:43:00,74.74,12.16,0.0464,4.81,1767.0
2025-01-07 06:44:00,75.28,11.81,0.0414,4.82,1739.0
2025-01-07 06:45:00,74.76,11.94,0.0392,4.82,1725.0
2025-01-07 06:46:00,75.15,11.87,0.0409,4.84,1740.0
2025-01-07 06:47:00,75.06,12.4,0.0487,4.74,1759.0
2025-01-07 06:48:00,74.64,11.76,0.0445,4.75,1755.0
2025-01-07 06:49:00,74.83,11.44,0.0448,4.76,1760.0
2025-01-07 06:50:00,75.34,12.15,0.0468,4.8,1761.0
2025-01-07 06:51:00,75.4,11.92,0.0438,4.84,1741.0
2025-01-07 06:52:00,74.81,12.53,0.039,4.77,1746.0
2025-01-07 06:53:00,74.82,11.81,0.0368,4.79,1746.0
2025-01-07 06:54:00,75.28,12.3,0.0428,4.77,1745.0
2025-01-07 06:55:00,74.91,11.78,0.0458,4.86,1750.0
2025-01-07 06:56:00,75.04,12.19,0.044,4.82,1739.0
2025-01-07 06:57:00,74.85,11.76,0.0406,4.74,1768.0
2025-01-07 06:58:00,75.08,11.89,0.0435,4.8,1770.0
2025-01-07 06:59:00,75.02,12.18,0.0442,4.79,1748.0
2025-01-07 07:00:00,75.01,11.8,0.0485,4.82,1766.0
2025-01-07 07:01:00,74.86,11.8,0.041,4.82,1746.0
2025-01-07 07:02:00,74.86,11.7,0.0482,4.83,1737.0
2025-01-07 07:03:00,74.59,12.0,0.0469,4.81,1750.0
2025-01-07 07:04:00,75.54,12.12,0.0481,4.81,1775.0
2025-01-07 07:05:00,75.2,11.83,0.0469,4.83,1756.0
2025-01-07 07:06:00,74.85,11.98,0.0435,4.75,1752.0
2025-01-07 07:07:00,75.1,12.05,0.0497,4.77,1771.0
2025-01-07 07:08:00,74.8,11.93,0.0468,4.78,1750.0
2025-01-07 07:09:00,74.71,11.95,0.0473,4.82,1757.0
2025-01-07 07:10:00,75.27,12.12,0.0419,4.76,1758.0
2025-01-07 07:11:00,75.02,11.9,0.0433,4.72,1746.0
2025-01-07 07:12:00,74.37,11.69,0.0481,4.87,1747.0
2025-01-07 07:13:00,75.1,11.86,0.0459,4.77,1778.0
2025-01-07 07:14:00,75.12,12.38,0.0416,4.81,1747.0
2025-01-07 07:15:00,74.98,11.95,0.0436,4.74,1747.0
2025-01-07 07:16:00,74.55,12.03,0.0464,4.84,1740.0
2025-01-07 07:17:00,74.95,12.07,0.0431,4.82,1757.0
2025-01-07 07:18:00,75.04,12.1,0.0434,4.82,1776.0
2025-01-07 07:19:00,75.15,11.97,0.0473,4.79,1743.0
2025-01-07 07:20:00,74.82,12.38,0.048,4.7,1742.0
2025-01-07 07:21:00,75.05,12.25,0.0443,4.8,1756.0
2025-01-07 07:22:00,74.57,11.56,0.0467,4.74,1765.0
2025-01-07 07:23:00,74.57,11.89,0.0503,4.84,1757.0
2025-01-07 07:24:00,75.24,12.18,0.0473,4.85,1754.0
2025-01-07 07:25:00,75.66,12.55,0.0467,4.78,1763.0
2025-01-07 07:26:00,75.2,12.13,0.0448,4.84,1758.0
2025-01-07 07:27:00,74.96,12.32,0.0441,4.8,1770.0
2025-01-07 07:28:00,75.26,12.02,0.0466,4.84,1735.0
2025-01-07 07:29:00,74.76,11.75,0.0457,4.78,1752.0
2025-01-07 07:30:00,75.47,12.03,0.0391,4.82,1745.0
2025-01-07 07:31:00,75.33,12.04,0.0454,3.78,1472.0
2025-01-07 07:32:00,74.84,12.16,0.0416,4.85,1781.0
2025-01-07 07:33:00,74.83,12.05,0.0467,4.79,1741.0
2025-01-07 07:34:00,75.02,11.94,0.0407,4.85,1763.0
2025-01-07 07:35:00,74.69,12.23,0.0443,4.85,1767.0
2025-01-07 07:36:00,75.24,11.91,0.0421,4.8,1753.0
2025-01-07 07:37:00,75.25,12.02,0.0483,4.77,1734.0
2025-01-07 07:38:00,74.77,12.06,0.048,4.84,1759.0
2025-01-07 07:39:00,75.08,12.08,0.0394,4.83,1764.0
2025-01-07 07:40:00,74.88,11.67,0.046,4.82,1758.0
2025-01-07 07:41:00,75.5,12.07,0.0423,4.79,1728.0
2025-01-07 07:42:00,75.08,11.86,0.0458,4.77,1762.0
2025-01-07 07:43:00,74.48,12.14,0.0415,4.69,1747.0
2025-01-07 07:44:00,75.01,12.02,0.0433,4.78,1747.0
2025-01-07 07:45:00,75.13,12.13,0.0449,4.78,1707.0
2025-01-07 07:46:00,75.48,12.32,0.0397,4.8,1739.0
2025-01-07 07:47:00,75.34,12.09,0.0507,4.76,1748.0
2025-01-07 07:48:00,74.34,12.06,0.0394,4.79,1732.0
2025-01-07 07:49:00,75.07,11.6,0.0457,4.78,1750.0
2025-01-07 07:50:00,75.12,11.94,0.0461,4.85,1767.0
2025-01-07 07:51:00,74.7,12.17,0.0485,4.86,1741.0
2025-01-07 07:52:00,75.13,11.95,0.0537,4.79,1758.0
2025-01-07 07:53:00,75.23,11.56,0.0522,4.83,1769.0
2025-01-07 07:54:00,75.15,11.99,0.0476,4.79,1752.0
2025-01-07 07:55:00,75.14,12.13,0.0452,4.75,1725.0
2025-01-07 07:56:00,74.58,12.07,0.0439,4.86,1758.0
2025-01-07 07:57:00,74.71,12.05,0.0379,4.79,1741.0
2025-01-07 07:58:00,75.41,11.8,0.0427,4.82,1730.0
2025-01-07 07:59:00,74.9,11.76,0.0488,4.84,1744.0
2025-01-07 08:00:00,75.17,12.14,0.0494,4.85,1749.0
2025-01-07 08:01:00,74.98,12.1,0.0441,4.86,1767.0
2025-01-07 08:02:00,75.01,11.74,0.0438,4.82,1724.0
2025-01-07 08:03:00,74.62,12.25,0.0468,4.83,1766.0
2025-01-07 08:04:00,74.97,11.6,0.0451,4.81,1766.0
2025-01-07 08:05:00,74.76,12.16,0.0462,4.79,1771.0
2025-01-07 08:06:00,74.76,12.32,0.0499,4.84,1774.0
2025-01-07 08:07:00,75.22,11.89,0.0452,4.85,1752.0
2025-01-07 08:08:00,74.71,11.99,0.0468,4.81,1727.0
2025-01-07 08:09:00,74.79,12.37,0.0474,4.79,1755.0
2025-01-07 08:10:00,75.22,12.06,0.0461,4.91,1722.0
2025-01-07 08:11:00,75.15,11.95,0.0446,4.82,1742.0
2025-01-07 08:12:00,74.85,12.16,0.0492,4.77,1764.0
2025-01-07 08:13:00,74.72,11.8,0.0423,4.85,1724.0
2025-01-07 08:14:00,75.2,11.93,0.0489,4.79,1751.0
2025-01-07 08:15:00,74.47,12.23,0.0449,4.85,1766.0
2025-01-07 08:16:00,74.82,12.12,0.0449,4.83,1772.0
2025-01-07 08:17:00,75.18,11.75,0.047,4.82,1725.0
2025-01-07 08:18:00,74.58,11.86,0.0449,4.76,1750.0
2025-01-07 08:19:00,74.62,11.99,0.0411,4.79,1730.0
2025-01-07 08:20:00,74.85,11.98,0.0443,4.87,1747.0
2025-01-07 08:21:00,75.02,11.9,0.0416,4.75,1744.0
2025-01-07 08:22:00,74.5,12.48,0.0427,4.84,1754.0
2025-01-07 08:23:00,75.54,11.98,0.041,4.74,1762.0
2025-01-07 08:24:00,75.05,11.95,0.0439,4.82,1774.0
2025-01-07 08:25:00,75.19,12.05,0.0425,4.79,1773.0
2025-01-07 08:26:00,74.16,11.99,0.0419,4.89,1732.0
2025-01-07 08:27:00,75.11,11.98,0.0457,4.91,1776.0
2025-01-07 08:28:00,75.33,12.07,0.0446,4.8,1757.0
2025-01-07 08:29:00,75.5,12.11,0.0452,4.83,1738.0
2025-01-07 08:30:00,74.87,12.01,0.0477,4.88,1743.0
2025-01-07 08:31:00,75.1,12.16,0.0506,4.78,1733.0
2025-01-07 08:32:00,75.45,11.68,0.0456,4.79,1759.0
2025-01-07 08:33:00,74.76,12.39,0.042,4.78,1742.0
2025-01-07 08:34:00,75.08,12.09,0.0415,4.81,1737.0
2025-01-07 08:35:00,75.08,12.23,0.0455,4.86,1746.0
2025-01-07 08:36:00,74.95,11.63,0.0505,4.71,1723.0
2025-01-07 08:37:00,75.87,12.08,0.0457,4.76,1760.0
2025-01-07 08:38:00,75.31,11.53,0.0437,4.79,1761.0
2025-01-07 08:39:00,75.6,11.71,0.0469,4.79,1757.0
2025-01-07 08:40:00,74.92,11.57,0.0459,4.81,1766.0
2025-01-07 08:41:00,74.99,12.43,0.0455,4.82,1764.0
2025-01-07 08:42:00,74.65,11.99,0.0465,4.74,1748.0
2025-01-07 08:43:00,74.67,11.83,0.0468,4.79,1761.0
2025-01-07 08:44:00,74.81,11.87,0.0448,4.75,1739.0
2025-01-07 08:45:00,74.97,12.19,0.0526,4.81,1763.0
2025-01-07 08:46:00,75.16,12.2,0.0449,4.81,1739.0
2025-01-07 08:47:00,75.24,12.22,0.0428,4.85,1731.0
2025-01-07 08:48:00,75.54,12.01,0.0457,4.74,1746.0
2025-01-07 08:49:00,74.82,12.05,0.0466,4.8,1735.0
2025-01-07 08:50:00,74.63,11.82,0.0445,4.84,1753.0
2025-01-07 08:51:00,75.22,12.11,0.0483,4.71,1744.0
2025-01-07 08:52:00,75.11,11.85,0.0399,4.79,1763.0
2025-01-07 08:53:00,79.92,12.11,0.3457,4.76,1733.0
2025-01-07 08:54:00,75.38,11.94,0.0451,4.8,1766.0
2025-01-07 08:55:00,75.18,11.82,0.0483,4.79,1730.0
2025-01-07 08:56:00,74.98,11.84,0.0441,4.75,1743.0
2025-01-07 08:57:00,75.2,11.68,0.0447,4.79,1742.0
2025-01-07 08:58:00,75.25,11.95,0.0467,4.78,1754.0
2025-01-07 08:59:00,74.96,11.76,0.0447,4.81,1731.0
2025-01-07 09:00:00,75.14,12.02,0.049,4.79,1745.0
2025-01-07 09:01:00,75.14,11.73,0.0483,4.78,1740.0
2025-01-07 09:02:00,75.09,11.95,0.0422,4.78,1726.0
2025-01-07 09:03:00,75.3,11.93,0.0455,4.8,1754.0
2025-01-07 09:04:00,75.34,11.85,0.0431,4.85,1747.0
2025-01-07 09:05:00,74.74,11.76,0.0459,4.8,1759.0
2025-01-07 09:06:00,74.86,11.67,0.0413,4.81,1756.0
2025-01-07 09:07:00,75.28,12.04,0.0411,4.75,1742.0
2025-01-07 09:08:00,74.72,11.73,0.0468,4.77,1738.0
2025-01-07 09:09:00,75.15,12.07,0.0476,4.81,1735.0
2025-01-07 09:10:00,75.23,11.94,0.0466,4.79,1744.0
2025-01-07 09:11:00,74.92,11.96,0.0417,4.87,1748.0
2025-01-07 09:12:00,75.05,12.16,0.048,4.75,1747.0
2025-01-07 09:13:00,75.01,12.08,0.043,4.85,1754.0
2025-01-07 09:14:00,74.83,11.8,0.0452,4.74,1735.0
2025-01-07 09:15:00,75.81,12.04,0.0478,4.76,1749.0
2025-01-07 09:16:00,74.77,12.12,0.0483,4.91,1752.0
2025-01-07 09:17:00,75.37,12.34,0.0459,4.76,1737.0
2025-01-07 09:18:00,74.95,12.14,0.0478,4.78,1734.0
2025-01-07 09:19:00,75.26,11.66,0.0477,4.87,1761.0
2025-01-07 09:20:00,75.05,12.09,0.0435,4.8,1732.0
2025-01-07 09:21:00,74.78,12.08,0.0453,4.81,1753.0
2025-01-07 09:22:00,74.83,11.98,0.039,4.78,1753.0
2025-01-07 09:23:00,75.42,12.31,0.0492,4.78,1741.0
2025-01-07 09:24:00,75.06,11.88,0.0437,4.68,1754.0
2025-01-07 09:25:00,74.73,12.18,0.0493,4.78,1759.0
2025-01-07 09:26:00,75.24,12.25,0.0428,4.84,1725.0
2025-01-07 09:27:00,75.15,11.77,0.0459,4.74,1757.0
2025-01-07 09:28:00,74.83,11.94,0.0454,4.83,1771.0
2025-01-07 09:29:00,74.87,11.85,0.0457,4.93,1767.0
2025-01-07 09:30:00,75.07,11.96,0.0416,4.8,1719.0
2025-01-07 09:31:00,74.9,11.93,0.0487,4.79,1741.0
2025-01-07 09:32:00,75.13,12.14,0.0458,4.76,1751.0
2025-01-07 09:33:00,74.74,11.83,0.0455,4.79,1746.0
2025-01-07 09:34:00,75.45,11.97,0.0456,4.8,1762.0
2025-01-07 09:35:00,74.79,11.72,0.0467,4.79,1744.0
2025-01-07 09:36:00,74.87,12.03,0.047,4.73,1742.0
2025-01-07 09:37:00,74.72,11.97,0.0481,4.8,1752.0
2025-01-07 09:38:00,75.51,12.11,0.0408,4.8,1758.0
2025-01-07 09:39:00,74.88,12.19,0.0423,4.77,1753.0
2025-01-07 09:40:00,74.7,12.04,0.0432,4.82,1744.0
2025-01-07 09:41:00,75.38,12.07,0.048,4.79,1721.0
2025-01-07 09:42:00,75.03,12.02,0.0482,4.77,1732.0
2025-01-07 09:43:00,74.53,11.98,0.042,4.74,1742.0
2025-01-07 09:44:00,74.86,12.1,0.0462,4.76,1752.0
2025-01-07 09:45:00,74.56,12.05,0.0456,4.86,1742.0
2025-01-07 09:46:00,75.3,12.28,0.0417,4.86,1743.0
2025-01-07 09:47:00,75.34,11.9,0.0398,4.73,1732.0
2025-01-07 09:48:00,74.77,12.05,0.0494,4.89,1734.0
2025-01-07 09:49:00,75.21,11.79,0.0424,4.82,1735.0
2025-01-07 09:50:00,74.82,11.88,0.0432,4.84,1737.0
2025-01-07 09:51:00,74.68,12.35,0.0454,4.79,1737.0
2025-01-07 09:52:00,74.86,12.14,0.0496,4.86,1740.0
2025-01-07 09:53:00,74.54,11.96,0.0388,4.72,1751.0
2025-01-07 09:54:00,75.11,11.54,0.0445,4.78,1755.0
2025-01-07 09:55:00,75.13,12.06,0.0435,4.78,1755.0
2025-01-07 09:56:00,75.17,11.96,0.046,4.91,1723.0
2025-01-07 09:57:00,74.82,12.01,0.0483,4.76,1743.0
2025-01-07 09:58:00,75.29,11.92,0.043,4.86,1738.0
2025-01-07 09:59:00,74.94,11.83,0.0497,4.74,1758.0
2025-01-07 10:00:00,75.03,11.67,0.0439,4.79,1749.0
2025-01-07 10:01:00,74.69,12.13,0.0473,4.79,1748.0
2025-01-07 10:02:00,75.25,12.24,0.0472,4.75,1746.0
2025-01-07 10:03:00,74.63,11.73,0.0448,4.71,1731.0
2025-01-07 10:04:00,74.99,11.85,0.0437,4.84,1741.0
2025-01-07 10:05:00,74.49,12.1,0.0486,4.74,1746.0
2025-01-07 10:06:00,75.41,11.9,0.0444,4.78,1747.0
2025-01-07 10:07:00,75.31,11.92,0.0463,4.84,1752.0
2025-01-07 10:08:00,75.78,12.17,0.0456,4.83,1745.0
2025-01-07 10:09:00,75.06,11.99,0.044,4.79,1751.0
2025-01-07 10:10:00,75.28,12.3,0.0448,4.79,1753.0
2025-01-07 10:11:00,74.29,11.95,0.0397,4.79,1733.0
2025-01-07 10:12:00,75.61,12.0,0.0492,4.8,1766.0
2025-01-07 10:13:00,74.56,11.96,0.0455,4.75,1741.0
2025-01-07 10:14:00,74.69,12.18,0.0482,4.83,1698.0
2025-01-07 10:15:00,75.13,12.33,0.0421,4.77,1750.0
2025-01-07 10:16:00,75.03,11.5,0.0413,4.78,1763.0
2025-01-07 10:17:00,74.71,11.94,0.0423,4.84,1742.0
2025-01-07 10:18:00,75.2,12.02,0.0439,4.89,1758.0
2025-01-07 10:19:00,75.06,11.82,0.0474,4.82,1768.0
2025-01-07 10:20:00,74.95,12.06,0.0492,4.86,1743.0
2025-01-07 10:21:00,74.87,11.82,0.0423,4.78,1771.0
2025-01-07 10:22:00,75.41,11.95,0.0413,4.8,1743.0
2025-01-07 10:23:00,75.47,11.82,0.041,4.81,1749.0
2025-01-07 10:24:00,74.78,11.74,0.0518,4.76,1734.0
2025-01-07 10:25:00,74.38,11.97,0.0502,4.74,1756.0
2025-01-07 10:26:00,75.26,12.05,0.0465,4.76,1762.0
2025-01-07 10:27:00,74.91,11.86,0.0439,4.76,1768.0
2025-01-07 10:28:00,75.38,12.27,0.0411,4.78,1744.0
2025-01-07 10:29:00,74.87,11.98,0.0481,4.73,1732.0
2025-01-07 10:30:00,74.88,11.93,0.0479,4.85,1763.0
2025-01-07 10:31:00,74.89,12.03,0.0395,4.69,1753.0
2025-01-07 10:32:00,74.76,11.95,0.0438,4.79,1757.0
2025-01-07 10:33:00,74.45,11.59,0.0472,4.89,1775.0
2025-01-07 10:34:00,74.58,11.53,0.0448,4.83,1735.0
2025-01-07 10:35:00,74.73,11.64,0.0435,4.79,1776.0
2025-01-07 10:36:00,75.68,11.75,0.0452,4.8,1736.0
2025-01-07 10:37:00,74.99,12.01,0.0421,4.8,1758.0
2025-01-07 10:38:00,74.99,11.47,0.0472,4.79,1755.0
2025-01-07 10:39:00,74.98,11.87,0.0471,4.81,1747.0
2025-01-07 10:40:00,75.23,11.81,0.0442,4.77,1723.0
2025-01-07 10:41:00,75.39,11.92,0.0406,4.85,1744.0
2025-01-07 10:42:00,74.75,12.02,0.0459,4.71,1741.0
2025-01-07 10:43:00,74.75,12.03,0.0464,4.85,1714.0
2025-01-07 10:44:00,75.09,11.55,0.046,4.68,1762.0
2025-01-07 10:45:00,75.17,11.49,0.046,4.77,1743.0
2025-01-07 10:46:00,74.52,12.06,0.0441,4.76,1755.0
2025-01-07 10:47:00,75.02,12.14,0.0414,4.78,1741.0
2025-01-07 10:48:00,74.97,11.86,0.0431,4.77,1742.0
2025-01-07 10:49:00,75.47,11.77,0.0422,4.81,1771.0
2025-01-07 10:50:00,74.92,11.79,0.049,4.81,1766.0
2025-01-07 10:51:00,75.84,11.97,0.0414,4.86,1731.0
2025-01-07 10:52:00,75.0,12.1,0.0464,4.79,1751.0
2025-01-07 10:53:00,74.57,12.38,0.0409,4.75,1756.0
2025-01-07 10:54:00,75.52,12.33,0.0469,4.8,1749.0
2025-01-07 10:55:00,75.15,11.95,0.0458,4.84,1756.0
2025-01-07 10:56:00,75.14,12.35,0.0428,4.79,1742.0
2025-01-07 10:57:00,74.85,12.03,0.043,4.86,1744.0
2025-01-07 10:58:00,75.59,11.97,0.0462,4.79,1756.0
2025-01-07 10:59:00,75.18,11.74,0.0453,4.83,1751.0
2025-01-07 11:00:00,75.37,12.07,0.043,4.78,1737.0
2025-01-07 11:01:00,75.23,12.16,0.0431,4.82,1748.0
2025-01-07 11:02:00,75.5,12.02,0.0439,4.91,1748.0
2025-01-07 11:03:00,74.62,11.72,0.0482,4.82,1766.0
2025-01-07 11:04:00,74.45,11.81,0.0448,4.74,1755.0
2025-01-07 11:05:00,74.78,11.94,0.0477,4.79,1742.0
2025-01-07 11:06:00,75.43,12.15,0.0424,4.88,1696.0
2025-01-07 11:07:00,75.3,11.88,0.0485,4.83,1744.0
2025-01-07 11:08:00,74.66,12.05,0.0492,4.86,1746.0
2025-01-07 11:09:00,74.97,12.01,0.0476,4.86,1737.0
2025-01-07 11:10:00,74.83,12.32,0.0431,4.76,1728.0
2025-01-07 11:11:00,74.8,11.86,0.0492,4.72,1725.0
2025-01-07 11:12:00,75.33,11.87,0.0478,4.74,1725.0
2025-01-07 11:13:00,75.23,11.78,0.0443,4.79,1771.0
2025-01-07 11:14:00,74.78,12.01,0.0429,4.81,1762.0
2025-01-07 11:15:00,75.19,12.08,0.0493,4.82,1761.0
2025-01-07 11:16:00,74.8,11.73,0.0438,4.73,1738.0
2025-01-07 11:17:00,75.21,12.14,0.043,4.85,1753.0
2025-01-07 11:18:00,75.24,11.73,0.0454,4.88,1743.0
2025-01-07 11:19:00,75.02,11.8,0.041,4.76,1763.0
2025-01-07 11:20:00,75.18,11.86,0.0461,4.86,1772.0
2025-01-07 11:21:00,75.11,12.04,0.0404,4.83,1741.0
2025-01-07 11:22:00,74.74,12.09,0.045,4.81,1747.0
2025-01-07 11:23:00,75.07,12.03,0.0411,4.71,1768.0
2025-01-07 11:24:00,75.28,12.22,0.0461,4.84,1780.0
2025-01-07 11:25:00,75.36,11.75,0.0479,4.86,1730.0
2025-01-07 11:26:00,75.28,12.12,0.0427,4.8,1752.0
2025-01-07 11:27:00,74.78,12.13,0.0436,4.85,1725.0
2025-01-07 11:28:00,74.81,12.16,0.0404,4.88,1753.0
2025-01-07 11:29:00,74.68,11.85,0.0413,4.67,1776.0
2025-01-07 11:30:00,74.6,12.29,0.0437,4.9,1740.0
2025-01-07 11:31:00,74.49,12.22,0.0438,4.89,1734.0
2025-01-07 11:32:00,75.15,12.49,0.0442,4.81,1743.0
2025-01-07 11:33:00,74.33,12.36,0.0493,4.88,1753.0
2025-01-07 11:34:00,75.37,11.78,0.0437,4.78,1723.0
2025-01-07 11:35:00,75.22,12.19,0.0418,4.81,1740.0
2025-01-07 11:36:00,75.15,11.61,0.0448,4.85,1745.0
2025-01-07 11:37:00,74.85,11.93,0.048,4.75,1767.0
2025-01-07 11:38:00,74.88,12.06,0.0467,4.75,1774.0
2025-01-07 11:39:00,75.31,11.78,0.0436,4.78,1727.0
2025-01-07 11:40:00,75.0,11.78,0.0439,4.82,1744.0
2025-01-07 11:41:00,74.92,12.07,0.0424,4.83,1758.0
2025-01-07 11:42:00,75.37,11.88,0.0504,4.81,1782.0
2025-01-07 11:43:00,75.11,11.87,0.0452,4.76,1758.0
2025-01-07 11:44:00,74.89,11.59,0.0436,4.82,1757.0
2025-01-07 11:45:00,74.81,11.73,0.0523,4.8,1747.0
2025-01-07 11:46:00,74.82,12.07,0.0405,4.74,1751.0
2025-01-07 11:47:00,75.35,12.23,0.0461,4.78,1734.0
2025-01-07 11:48:00,75.35,12.12,0.0495,4.84,1746.0
2025-01-07 11:49:00,74.91,12.02,0.0452,4.8,1769.0
2025-01-07 11:50:00,74.46,11.75,0.049,4.86,1753.0
2025-01-07 11:51:00,74.86,12.3,0.0439,4.84,1765.0
2025-01-07 11:52:00,75.07,11.95,0.0459,4.77,1762.0
2025-01-07 11:53:00,75.04,12.15,0.0441,4.74,1744.0
2025-01-07 11:54:00,75.03,11.96,0.0465,4.82,1751.0
2025-01-07 11:55:00,75.02,12.42,0.0471,4.73,1713.0
2025-01-07 11:56:00,75.18,12.02,0.043,4.82,1733.0
2025-01-07 11:57:00,75.27,11.73,0.0437,4.76,1753.0
2025-01-07 11:58:00,75.24,11.86,0.0388,4.72,1746.0
2025-01-07 11:59:00,75.02,11.88,0.046,4.78,1722.0
2025-01-07 12:00:00,74.75,12.03,0.0417,4.77,1767.0
2025-01-07 12:01:00,75.03,11.84,0.0451,4.75,1721.0
2025-01-07 12:02:00,75.36,12.29,0.0434,4.86,1729.0
2025-01-07 12:03:00,75.08,11.79,0.0375,4.83,1750.0
2025-01-07 12:04:00,74.84,11.99,0.0431,4.78,1767.0
2025-01-07 12:05:00,75.03,12.14,0.0448,4.78,1763.0
2025-01-07 12:06:00,74.8,11.83,0.0498,4.83,1762.0
2025-01-07 12:07:00,74.1,12.13,0.0425,4.79,1756.0
2025-01-07 12:08:00,74.82,11.89,0.0439,4.83,1768.0
2025-01-07 12:09:00,74.79,12.14,0.0423,4.82,1750.0
2025-01-07 12:10:00,75.09,12.17,0.0458,4.8,1734.0
2025-01-07 12:11:00,75.24,12.24,0.0459,4.82,1762.0
2025-01-07 12:12:00,74.85,12.49,0.0426,4.87,1747.0
2025-01-07 12:13:00,74.68,11.83,0.0447,4.77,1751.0
2025-01-07 12:14:00,74.96,11.77,0.0358,4.78,1744.0
2025-01-07 12:15:00,74.67,11.85,0.0383,4.84,1752.0
2025-01-07 12:16:00,75.2,12.06,0.0397,4.86,1741.0
2025-01-07 12:17:00,75.48,11.89,0.0478,4.83,1773.0
2025-01-07 12:18:00,75.12,11.94,0.0479,4.89,1758.0
2025-01-07 12:19:00,75.28,11.95,0.0479,4.81,1763.0
2025-01-07 12:20:00,75.16,11.8,0.0411,4.73,1750.0
2025-01-07 12:21:00,75.09,12.15,0.048,4.77,1742.0
2025-01-07 12:22:00,75.12,12.18,0.0519,4.78,1755.0
2025-01-07 12:23:00,75.46,12.16,0.0442,4.79,1756.0
